id,name,rating,reviews,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout,host_id,country,family_suitability,price_fix,safety,natural_condition,work_suitability
14933468,"Gite Taoujdate Taghia Morocco ""Ahansaladventures""",5,8,3,15,16,0,10,0,3,2,93915605.0,Morocco,0,54.0,1,1,0
570029723140495898,"Sharkia Camp, welcome to the desert life",0,0,1,2,2,0,1,0,2,0,427553874.0,Jordan,0,137.0,1,0,1
24785774,Spirit Desert Camp,0,0,1,1,2,0,1,0,2,1,183049431.0,India,1,133.0,1,0,1
42061293,M'Hamid Desert AMAZIGH BIVOUAC,0,0,1,6,8,0,2,0,1,0,307128358.0,Morocco,2,34.0,1,0,1
2183305,Wild desert Resort,0,0,1,2,2,0,1,0,1,1,4111214.0,India,3,243.0,1,0,0
13556137,Comfortable and Authentic Saharan Guesthouse,0,0,1,1,2,0,1,0,0,0,5584551.0,Morocco,2,76.0,1,0,1
34039809,Wadi Rum Desert Tours Camp1,0,0,1,4,4,0,2,0,2,0,21045972.0,Jordan,2,61.0,1,0,1
31367315,Florist Camp,0,1,2,10,16,0,4,0,1,1,234902656.0,Jordan,2,30.0,1,1,1
39914518,Oasis Tilogui,0,0,1,3,12,0,1,0,0,0,184060271.0,Morocco,2,111.0,1,0,1
37414468,Wadi Rum Moon Camp,0,0,5,31,2,0,15,0,3,0,279243408.0,Jordan,2,91.0,0,0,0
39832269,Explore Wadirum camp,0,1,1,25,16,0,15,0,1,2,306471439.0,Jordan,3,46.0,2,1,1
4166262,wadirum desert tours camp5,4,6,2,10,8,0,5,0,3,0,21045972.0,Jordan,2,86.0,1,0,0
10084557,Berber Tent in Erg Chebbi Merzouga,0,0,1,16,16,0,1,0,0,0,14559866.0,Morocco,2,137.0,1,0,1
10363747,Camp Serdrar Tazzarine,5,5,1,2,8,0,1,0,0,0,53205639.0,Morocco,2,115.0,1,0,1
40340032,Friends Farm - Desert home,0,1,1,3,3,0,1,0,3,0,311751420.0,India,2,25.0,1,0,0
47895324,Le Takomba Camp a à Sidi Ifni 3,0,0,1,0,2,0,1,0,2,0,376096590.0,Morocco,0,101.0,1,0,0
594623020614010026,wadi rum stars camp,0,0,1,16,16,0,5,0,0,0,452065065.0,Jordan,3,64.0,2,0,2
23133310,Samsara Desert Camp & Resort,0,0,1,1,2,0,1,0,2,0,171920503.0,India,1,666.0,1,0,1
46634790,Bedroom 1 double bed and 1 single bed (1),0,0,1,2,3,0,3,0,1,0,73428393.0,Morocco,0,106.0,1,0,1
582963854982890139,Family tent (promotion:breakfast+dinner included),0,0,1,3,3,0,1,0,0,0,448557493.0,Jordan,2,46.0,1,1,0
582293599732318131,Secluded Bedouin tent for 3 (breakfast+dinner),0,0,1,2,3,0,1,0,2,0,448557493.0,Jordan,2,46.0,1,0,0
579364248137781498,Bedouin camp site (promotion:breakfast+dinner),0,0,1,3,1,0,1,0,0,0,448557493.0,Jordan,2,46.0,1,1,0
36959009,Village of wadi rum,0,0,3,6,6,0,3,0,3,1,277826798.0,Jordan,3,91.0,2,1,3
39795589,Berber Family Apartment,0,0,2,4,6,0,2,0,2,0,305486508.0,Morocco,2,61.0,1,0,1
31064061,Malakot Inn,0,0,1,4,4,0,1,0,3,0,201733682.0,Jordan,2,84.0,1,0,1
19846467,THE HOUSE OF HOSTS THE CAVES ROOM 3,0,0,1,2,2,0,1,0,2,2,139451653.0,Morocco,2,30.0,1,0,2
570024474212309528,"Sharkia Camp, welcome to the desert life",0,0,1,2,2,0,1,0,2,0,427553874.0,Jordan,0,137.0,1,0,1
41038627,Exotic Luxury Twin Room @Jaisalmer Rajasthan,0,0,1,2,3,0,1,0,2,1,242461508.0,India,1,223.0,1,0,0
37914133,Dar Mezyana Dades,0,0,3,1,6,0,3,0,2,0,287217017.0,Morocco,2,109.0,1,0,1
22746978,Obeid`s Bedouin Life Camp4,0,0,2,4,4,0,1,0,2,0,10081746.0,Jordan,2,122.0,1,0,1
21616274,Erg Chigaga Accomodation,0,0,2,8,15,0,3,0,2,1,93298694.0,Morocco,1,75.0,1,0,0
17132199,Visit Morocco,0,0,2,25,8,0,8,0,3,0,110803518.0,Morocco,2,109.0,1,0,1
42788981,Backpacker Dorms (1 bed in 6 beds mix dormitory),0,0,1,0,1,0,1,0,2,1,255712193.0,India,1,36.0,1,0,0
32498104,Triple Bedouin Tent at Milky Way Ecolodge,0,0,1,3,3,0,1,0,2,0,241817036.0,Jordan,0,182.0,1,0,0
32392876,Wadirum desert tours camp4,0,2,0,17,5,0,9,0,3,0,21045972.0,Jordan,2,91.0,1,0,0
30532587,merzouga desert apartment,0,0,1,4,6,0,3,0,2,0,226778143.0,Morocco,0,46.0,1,0,2
32494121,Erg Lihoudi Standard Desert Camp,0,0,7,3,16,0,18,0,2,1,27350373.0,Morocco,0,112.0,1,1,0
40810697,Friends Farm - a sky full of stars,0,1,1,3,3,0,1,0,3,0,311751420.0,India,2,25.0,1,0,0
40779349,Wade rum,0,0,10,0,10,0,10,0,3,0,316819272.0,Jordan,2,150.0,1,0,0
42737151,Camp sahara Inspiration,0,0,1,8,4,0,5,0,2,2,340366573.0,Morocco,2,45.0,1,0,1
46039580,Obira Oasis Merzouga Camp,0,0,5,24,2,0,5,0,1,1,373174879.0,Morocco,1,138.0,1,0,2
46521270,Camp heart of desert,0,0,1,0,12,0,4,0,2,0,375845007.0,Morocco,0,29.0,1,0,0
49561266,Tente sultana,0,0,1,2,3,0,1,0,2,0,377745231.0,Morocco,0,230.0,1,0,0
50810104,Bedouin outdoors camp,0,0,1,2,10,0,5,0,0,0,350918510.0,Jordan,2,46.0,1,0,2
53333680,The Pearl of the Draa - Twin Room,0,0,1,2,2,0,1,0,1,2,43473798.0,Morocco,2,114.0,1,0,3
53884868,Wadi Rum Trail,0,0,1,5,6,0,2,0,0,0,436478261.0,Jordan,2,43.0,1,1,0
54012487,Petra Royal Ranch,0,1,1,3,3,0,1,0,1,2,436508719.0,Jordan,3,137.0,2,2,3
605194256865063899,Erg Chagaga Suite on the Edge of the Sahara,0,0,1,1,2,0,1,0,2,0,36929468.0,Morocco,0,108.0,3,0,0
619544001850080973,Merzouga Desert Camel Tour,0,0,1,17,16,0,6,0,2,0,34084680.0,Morocco,1,106.0,1,0,2
41038678,Exotic Luxury Non Ac Room @Jaisalmer,0,1,1,1,3,0,1,0,2,1,242461508.0,India,1,223.0,1,0,0
622337401794631449,Bedouin style triple tents in Desert Bird Camp,0,0,2,3,3,0,1,0,2,0,229213583.0,Jordan,0,193.0,1,0,1
624436427511468047,Stay in a Castle Room at Todra Gorges,0,0,1,1,2,0,1,0,2,0,458557791.0,Morocco,0,72.0,3,0,0
642844823165164530,Moroccan Desert Tour,0,0,1,16,16,0,6,0,2,0,34084680.0,Morocco,1,91.0,1,0,3
17412435,Beautiful and Tranquil house surrounded by nature.,4,72,1,1,4,0,1,0,2,2,14571763.0,Spain,1,214.0,1,0,1
45422392,Casa Aurora: the little house in the woods,4,39,1,2,2,0,0,0,2,1,26738961.0,Italy,1,248.0,3,2,1
51425635,"Beyond it all, ocean views - Tiny House",4,62,1,1,2,0,0,0,2,1,182462879.0,Spain,1,270.0,1,1,2
49113761,Krotiri View - Petra Stone Studio,5,21,1,1,2,0,1,0,2,0,394003462.0,Greece,0,239.0,1,0,1
52606083,"ECOVILLA COUNTRY in Tetir 10 MIN BEACHES,POWERWiFi",5,11,1,4,6,0,2,0,2,1,11530952.0,Spain,1,197.0,2,0,2
6700241,Casa el Azahar,4,118,1,2,4,0,2,0,3,1,1789726.0,Spain,0,381.0,1,0,2
23708002,Namib excellence on the dunes,4,216,1,1,2,0,1,0,2,1,177622702.0,Namibia,1,120.0,1,0,2
14013334,"Hekla Comfort House, Modern, Secluded & a Hot tub",5,516,1,3,6,0,3,0,2,2,83798966.0,Iceland,1,769.0,0,1,1
53789649,Quiet cottage in downtown Fuerteventura,5,46,1,3,4,0,2,0,2,1,228017813.0,Spain,1,175.0,2,0,2
48338264,"Radar, Dungeness",4,15,1,1,2,0,1,0,2,1,331140412.0,United Kingdom,2,1038.0,0,0,1
45538753,Casa Calma,5,42,2,3,5,0,2,0,2,1,6386289.0,Spain,2,398.0,2,0,1
630817236157758321,Red Desert Views,5,15,1,1,2,0,1,0,2,1,111094939.0,Australia,3,788.0,4,0,2
29954412,iL Fagiolo 4pax* | Hot Tub |Privacy| Free Parking,4,49,1,3,4,0,1,0,2,1,142210217.0,Greece,1,690.0,4,1,2
38752210,Desert Cottage,4,53,1,3,4,0,2,0,2,1,160973028.0,Namibia,1,232.0,1,1,1
53395380,Architectural Oasis in Unique Landscape of Volax,0,0,2,3,6,0,3,0,2,1,828647.0,Greece,3,1526.0,1,1,3
49399256,Ocean Villaverde_Appartment,4,29,1,2,2,0,1,0,2,1,35162900.0,Spain,3,184.0,2,1,2
50229010,"CASA GUAYARMINA
Volcano view
Heated pool",4,24,2,3,4,0,2,0,2,1,405458469.0,Spain,1,761.0,2,1,2
12731532,Luxury duplex with direct ocean view,4,103,2,2,4,0,2,0,2,1,69229432.0,Spain,2,220.0,1,0,2
22271943,Eco - Cabin in the fields of northen Lanzarote,4,122,1,1,2,0,1,0,2,2,107763255.0,Spain,2,108.0,3,0,1
6575811,In the heart of Cabo de Gata,4,99,1,3,4,0,2,0,2,1,845650.0,Spain,3,305.0,2,0,1
38250382,VULKANO LOFT architecture and landscaping in Mala,5,18,1,1,3,0,1,0,2,1,278852226.0,Spain,1,470.0,1,0,2
18965189,"Silver Moon, luxury appartment in the sunset.",4,44,1,2,4,0,1,0,2,1,37306111.0,Greece,1,331.0,1,0,3
18714157,Cubo's Villa Loft Monte Perdido,4,8,1,3,6,0,3,0,2,1,117253760.0,Spain,0,630.0,1,1,1
35489791,Villa Rokanes / Glass Stone Pool House  Nea Styra,5,11,2,3,5,0,2,0,2,1,266999686.0,Greece,1,404.0,1,0,3
19329296,La Gloria: nature & relax,4,108,1,2,3,0,1,0,2,2,115342050.0,Spain,2,196.0,1,0,3
48093464,Casita-Refugio on the ancient Volcano,5,29,1,2,2,0,1,0,3,0,387778164.0,Spain,2,130.0,1,1,0
20684319,Gare de la Lune,4,75,2,3,4,0,2,0,2,1,148025933.0,Namibia,2,108.0,1,0,1
35911086,NEW VILLA LAJARES - CASA Sacha - Private pool,4,34,2,4,6,0,3,0,2,1,20693667.0,Spain,1,491.0,1,0,1
48652704,800 Mountain Resort Vacation House | UAE,0,0,2,3,6,0,2,0,3,2,45383694.0,United Arab Emirates,2,996.0,2,1,2
31892219,"Luxurious villa with heated pool, jacuzzi and amazing panoramic views",4,25,2,4,6,0,3,0,2,1,58332156.0,Spain,2,541.0,2,0,2
19281387,"Casa rural Lomo Cordobés, paisaje y piscina",4,52,2,6,8,0,4,0,2,1,8195144.0,Spain,3,544.0,5,1,1
16863038,The Glass Room and Wooden Caravan,4,39,1,1,4,0,2,0,3,0,112231259.0,Kenya,2,304.0,2,0,0
17152520,La Carpintería: nature & relax,4,119,1,1,3,0,1,0,2,2,115342050.0,Spain,2,151.0,1,0,1
897796,Country house Aurora in Bio Farm in Fuerteventura,4,119,1,1,4,0,1,0,2,1,4789771.0,Spain,3,310.0,2,0,1
43659715,"Roof apartment ""Aire""",4,31,1,2,4,0,1,0,2,1,110549536.0,Spain,2,274.0,1,0,1
43346265,"Little Agave B&B, Double Ensuite Room",5,35,1,1,2,0,1,0,2,1,4920442.0,Spain,2,278.0,4,0,2
49360685,Casa Rural Andresito,4,9,2,5,6,0,3,0,2,1,205496849.0,Spain,1,309.0,1,0,1
40305076,"CasaRaphaël :2km Lajares, heated pool , wifi, clim",5,44,3,4,6,0,3,0,2,1,311388215.0,Spain,1,1008.0,4,0,2
24406990,Off grid mountain cabin with endless views,4,33,1,2,2,0,1,0,2,1,27303878.0,South Africa,1,225.0,3,1,0
19816971,El Cortijo Risco Colorado in Cabo de Gata,4,37,3,12,12,0,5,0,2,2,140003078.0,Spain,2,560.0,1,0,1
45398242,Casa Rural Rio Chícamo,4,14,1,6,8,0,2,0,2,2,3615644.0,Spain,2,246.0,2,0,1
41540232,8 MANDI HILLS BOUTIQUE FARMSTAY |  POOL | DELHI,4,22,4,10,16,0,4,0,2,1,6576626.0,India,2,875.0,1,0,2
50686847,Dimple Villa Paradiso  | Swimming Pool  with 3 BHK,5,6,4,3,12,0,3,0,2,1,83372470.0,India,3,668.0,4,0,2
53303776,Swamp Baag - Stone House,4,14,1,1,2,0,1,0,2,0,317942750.0,India,2,179.0,1,1,2
40548049,"Celby Farms - 4BHK with Pool Chhatarpur, New Delhi",4,38,4,4,14,0,4,0,2,1,314098202.0,India,2,902.0,4,0,2
49464278,Arth    |    A Heritage Homestay  (Entire Home),4,53,2,2,4,0,2,0,2,1,16883150.0,India,4,114.0,3,0,2
16304042,Evergreen Woods - 6 Bedroom Farmhouse with pool,4,67,6,8,14,0,6,0,2,1,82501303.0,India,1,776.0,3,0,2
53407714,Sukoon Baag - White House Studio 1,0,1,1,1,2,0,1,0,2,1,317942750.0,India,1,112.0,1,1,2
26506983,Apple Farm | 2 Traditional Wooden Room | Serene,4,101,2,3,5,0,2,0,2,2,136493271.0,India,1,171.0,1,0,0
40847086,StayVista at Aanandum 4BR w/ Swimming pool,0,0,6,9,16,0,4,0,2,1,226792509.0,India,1,1083.0,3,0,2
31728128,"DIMPLE FARMS, COME LIVE A DREAM.",5,4,3,3,6,0,3,0,2,1,66675749.0,India,2,951.0,1,0,2
51776689,Dharohar Bhumi -Secluded farm cottage in Himalayas,5,7,1,1,2,0,1,0,1,0,165293214.0,India,2,76.0,1,1,2
556869843363079431,StayVista at Vida Verde - 3BR Live a  farm-life!,0,0,5,3,9,0,3,0,2,1,226792509.0,India,0,1100.0,3,0,2
46883718,Duke Farm,0,0,4,2,10,0,2,0,3,1,151851798.0,India,1,951.0,1,0,1
53408882,Beautiful Serene & Comfortable 3-Bedroom Farmhouse,0,0,3,2,8,0,3,0,1,1,424971150.0,India,2,777.0,4,0,2
47826899,Mud-house Pushp Bhadra By River [250 Meter Trek],5,6,2,3,5,0,2,0,2,0,206397998.0,India,2,77.0,2,0,2
24722154,2 Bhk Cottage in Lush Garden close to Beas river.,5,10,3,3,5,0,2,0,2,1,186875676.0,India,2,160.0,1,0,1
630234968983744659,The Farmville - Homestays & Camping,0,0,4,3,6,0,3,0,0,0,249401820.0,India,3,57.0,2,2,2
23065529,Gairatpur Bungalow: A Serene Getaway,0,2,3,3,6,0,3,0,2,2,171234048.0,India,2,753.0,1,0,2
617843610383063320,A serene Farmhouse away from City life,0,0,2,2,4,0,2,0,2,0,22355957.0,India,1,133.0,1,0,1
51384367,Masuda-Model farm,0,0,2,3,4,0,2,0,3,2,124104795.0,India,2,152.0,1,0,2
49992962,"Saeed Shah farm house,      it’s like coming home",0,0,1,1,4,0,1,0,0,0,202229346.0,Pakistan,3,46.0,2,0,3
9744915,Stay on a farm & enjoy country life at its best.,4,20,3,4,7,0,3,0,2,2,27819827.0,India,2,438.0,2,1,0
3218903,The Old House at Johnson Orchards,4,28,9,9,16,0,9,0,2,1,6706732.0,India,3,133.0,1,1,0
31154545,Prakash Farms- Main Villa,5,47,5,8,15,0,5,0,2,1,232872598.0,India,2,761.0,3,0,1
22378152,Summer Rain,4,45,1,2,3,0,1,0,2,0,163638089.0,India,3,49.0,1,0,1
27641071,2 Bedroom | Lawn| Apple farm | Homely Food |,4,27,2,3,6,0,2,0,2,1,207237667.0,India,2,201.0,2,0,2
50322333,Camp Wild Dhauj Farm House Cottages in Aravalli's,0,0,5,12,16,0,5,0,2,1,46272125.0,India,2,316.0,1,1,0
34674638,PABS DIMPLE FARM - 3 Rooms + Pool & lawn.,0,0,3,3,8,0,3,0,3,0,255952441.0,India,1,1105.0,1,0,1
45093211,UMAID FARM RESORT-A LEGACY VINTAGE STAY IN JAIPUR,0,0,0,2,4,0,1,0,2,2,62605459.0,India,2,333.0,3,0,2
48116792,Boutique destination wedding experience  50pax pkg,0,0,24,1,16,0,21,0,2,1,232872598.0,India,2,3614.0,1,1,2
43866038,Mandi Private Farm Get Away,0,1,1,5,4,0,1,0,2,0,6576626.0,India,2,514.0,3,0,2
45012747,Farmhouse For Parties | Shoots | Events | Weddings,0,0,6,6,16,0,6,0,2,0,91268233.0,India,2,1560.0,3,0,2
45011680,"Staycation at Sainik Farms- Wedding, Party, Events",0,0,4,4,15,0,4,0,2,0,91268233.0,India,2,951.0,3,0,2
622867856375178178,"Mangat farms , Meerut",0,2,4,4,8,0,3,0,1,1,185574515.0,India,3,515.0,4,0,1
54202262,Black Bear Farm house with 2 bedroom#swimmingpool,0,0,2,2,6,0,2,0,0,0,384050608.0,India,1,333.0,3,0,2
686758832076936730,Cheerful 4Bhk Sohnagarh Farms with pool,0,0,4,6,14,0,4,0,2,1,251065035.0,India,2,696.0,3,0,2
24878504,The Anchorage by Sonali - Kasauli,4,61,2,2,6,0,2,0,2,1,126570297.0,India,2,418.0,3,0,1
608468800282038555,Cottage Amid Lush Greens In Jibhi,0,1,1,1,4,0,2,0,2,1,157378426.0,India,3,76.0,1,0,2
24548334,Camp Himalayan - Farm Stay - Malana Village,4,51,1,16,16,0,4,0,3,2,92400117.0,India,3,34.0,1,1,1
669365964974573738,Golden Oak Farm - 3 BHK villa with pool in Gurgaon,0,0,2,4,12,0,3,0,2,0,438964199.0,India,2,572.0,2,0,0
53697583,Cozy A Frame Cabin in the Woods - WOODZO,0,1,1,1,3,0,1,0,2,1,434774753.0,India,3,171.0,1,0,1
616555591704452997,Tranquil Stone Cottage in an Apple Orchard,0,2,1,1,4,0,1,0,2,1,157378426.0,India,1,114.0,0,0,2
48173294,Dreamy Couple stays | Tree Home | Gadagushaini,0,1,1,1,3,0,1,0,2,1,203703397.0,India,2,130.0,1,2,1
46599044,Family suits by Doghari Chalets,0,2,1,2,4,0,2,0,0,0,376578876.0,India,1,247.0,1,1,2
51152424,VAYDIC COTTAGES | DUPLEX | KASAULI,0,0,1,2,4,0,2,0,3,1,250401008.0,India,0,209.0,1,0,0
673892506622228130,Pushkar farmstay: 3bhk wooden villa with pvt pool,0,0,3,3,10,0,3,0,2,2,451794126.0,India,1,837.0,1,0,3
52340050,Private Pool villa Pushkar (Ajmer) #98288863OO,0,1,2,2,8,0,2,0,2,2,411168183.0,India,2,323.0,1,0,2
590127929948295549,"The jungle view, Open terrace, Luxurious 11 Rooms",0,1,12,11,3,0,11,0,2,0,451166020.0,India,3,114.0,2,1,2
21443377,Cedars-Wild.  Forest Bathing at home,5,11,3,5,7,0,3,0,2,2,155574406.0,India,2,95.0,1,0,1
17031598,"Autumnred Cottage-6 rooms, kitchen, BBQ, wifi",5,4,7,6,12,0,6,0,2,1,114268283.0,India,2,164.0,1,1,1
13383043,Silver Streak 2 Bedroom Cottage near Manali,4,24,2,2,4,0,2,0,2,1,62235268.0,India,1,266.0,1,2,1
48890973,Head n tail 3 bedrooms with hall,0,1,3,3,6,0,3,0,2,2,157111321.0,India,1,342.0,1,0,2
50326771,The Getaway Farmhouse,5,28,2,2,8,0,2,0,2,1,406402502.0,India,0,190.0,2,0,1
629481754128410210,3 bed rooms 6 guest,0,0,3,4,6,0,3,0,2,0,442321027.0,India,0,190.0,1,0,0
627483071938083669,"Aloha Riverside, Café and Stay",0,0,3,5,8,0,2,0,1,2,459226927.0,India,2,114.0,3,1,2
585175133447726706,Vansh Green View homestay | Stay in pine forest,0,0,6,7,14,0,6,0,2,1,450118223.0,India,2,133.0,1,2,2
52377515,8MH Rustic Heritage Haveli (with Pool & all Meals),0,0,11,11,16,0,11,0,2,1,6576626.0,India,1,190.0,3,0,2
673924796670632190,Pushkar farmstay : 1bhk wooden villa with pvt pool,0,0,1,1,3,0,1,0,2,0,451794126.0,India,1,456.0,1,0,3
48368643,The Outhouse @ Aramgarh Orchards,0,0,4,5,11,0,4,0,2,2,38985361.0,India,2,951.0,1,1,2
46114405,La Maison (A Boutique Bed and Breakfast),5,7,1,1,2,0,1,0,2,1,373715479.0,India,2,133.0,1,0,2
49118610,"Stay Now Now - Vintage Private room, Fast wifi",0,2,1,1,2,0,1,0,1,1,116647801.0,India,2,38.0,1,1,2
48353904,"VAYDIC COTTAGES ""ENTIRE COTTAGE"" | MAURI | KASAULI",0,2,1,1,2,0,1,0,2,1,250401008.0,India,0,118.0,1,0,0
26582189,"Jungle Accommodation for 2 Persons at PVR, Kasauli",0,1,1,1,2,0,1,0,3,0,43088459.0,India,2,89.0,1,0,1
52736643,"Live free,live peace and live happy with Sarat",0,0,3,6,2,0,5,0,3,0,407669314.0,India,2,38.0,2,2,2
569214833904272592,The panache @ The grand barso resort.,0,0,4,4,10,0,4,0,0,0,174785728.0,India,0,95.0,2,0,2
584498580327529359,Green hut - private room in remote forest village,0,1,1,3,6,0,3,0,2,0,50700624.0,India,0,34.0,1,1,0
31327825,Pushp Bhadra Home Stay River side {250 Meter trek},5,9,3,6,10,0,4,0,2,1,206397998.0,India,2,476.0,2,1,2
36252363,Cottage 5,5,8,1,1,3,0,1,0,3,1,113807271.0,India,1,103.0,1,1,1
34022135,Rising Moon Homestay Near jaloripass,5,3,1,2,4,0,2,0,3,2,107533229.0,India,3,64.0,2,0,1
37694802,Machaan Cottage near Ranthambore National Park,0,0,1,1,2,0,1,0,2,1,283118436.0,India,3,436.0,1,0,1
26275911,Traditional Room | Basa Farm Stay,4,9,1,2,4,0,1,0,0,0,194699264.0,India,1,144.0,1,0,0
50734893,Akhil Farm House for 4+ guests near Mandi Approved by Himachal Pradesh Tourism Development Corporation( A H.P. State Government Undertaking),4,5,1,2,4,0,2,0,2,1,194509429.0,India,2,91.0,0,1,0
54377308,Ecstatic Suite in Kullu | Mountain and River View,0,0,1,1,2,0,1,0,2,0,437248901.0,India,1,582.0,1,0,2
53859501,M&M ESTATE a bespoke farm stay experiance,0,0,1,5,2,0,1,0,2,2,300037495.0,India,2,51.0,3,0,2
24093315,Aaramgah-The Alpine Farm Stay,0,0,6,6,15,0,6,0,3,1,181389101.0,India,2,1061.0,1,0,1
26596820,Wild child Adventures and Camping,0,1,1,1,15,0,5,0,0,0,179396343.0,India,2,30.0,1,0,1
53885277,Treehouse with Mesmerising Views,0,0,1,1,2,0,1,0,2,1,320840503.0,India,1,152.0,1,1,1
629628959692554567,Deluxe Rooms with apple garden view,0,0,3,1,4,0,2,0,2,0,442174286.0,India,3,30.0,4,0,2
550634448202460410,Shivgarh - Heritage Farm Stay near Jaipur,0,0,5,5,2,0,5,0,0,0,442652753.0,India,2,285.0,3,0,2
48019246,LivingStone Backwater Resort Family Room,0,0,2,2,6,0,2,0,2,1,223857088.0,India,1,152.0,1,1,0
53035541,nature valley farm,0,0,3,3,16,0,3,0,2,1,374509828.0,India,3,761.0,3,0,2
50429575,GBT HOMESTAY & OUTDOOR CAMPING,0,1,3,3,6,0,3,0,2,1,368675672.0,India,3,137.0,2,0,1
53118518,Rustic Wood House #1|Jibhi |Tirthan,0,0,1,0,3,0,2,0,3,2,339634199.0,India,2,84.0,1,1,1
46606726,Majestic Cedar sweet by Doghari Chalets,0,0,1,1,3,0,1,0,0,0,376578876.0,India,2,122.0,1,0,2
41684225,Sunny Villa Greens,0,0,2,2,2,0,1,0,2,1,329032013.0,India,3,114.0,1,0,2
53883809,Home Stay Amidst Nature at Ranthambhore,0,0,7,5,10,0,5,0,2,2,436470749.0,India,3,456.0,4,1,2
48355076,Bijay Niwas Palace  - A boutique homestay,0,0,21,38,15,0,20,0,3,2,124104795.0,India,2,2057.0,1,0,2
38503646,Wooden Huts hemmed by the River Side,0,0,1,1,3,0,1,0,2,1,78380644.0,India,1,171.0,1,0,1
48391432,"Daffodil n Bluebell, The Outhouse@Aramgarh Orchard",0,0,2,4,4,0,2,0,2,0,38985361.0,India,2,494.0,1,0,2
25743062,Naggar Heritage cottages,0,2,3,6,6,0,3,0,2,1,136429512.0,India,2,154.0,1,0,2
22708938,Chaitanya Niwas,5,7,3,2,4,0,2,0,2,2,167493942.0,India,3,57.0,3,1,1
54218603,Village Stay Jawai-experience best of AC tent stay,0,0,5,5,10,0,5,0,2,1,113377946.0,India,3,380.0,1,0,0
54377528,Charming Suite Within Picturisque Views of Kullu,0,0,1,1,2,0,1,0,2,0,437248901.0,India,1,765.0,1,0,1
54114223,Poonam Farm Stay,0,0,1,1,2,0,1,0,0,0,437230383.0,India,0,62.0,1,0,1
41136693,BAROTA FARM hunter’s hut,0,0,2,1,2,0,1,0,2,0,276154700.0,India,1,247.0,1,0,1
25092483,Golden Heights Residency,0,0,6,6,3,0,6,0,1,1,189680090.0,India,2,108.0,1,0,2
40328821,Nature Farm,0,0,4,8,8,0,1,0,2,0,268508737.0,India,0,76.0,1,0,1
39279408,The Nest(your own place).,0,0,6,4,8,0,4,0,1,1,301565502.0,India,2,95.0,1,0,0
48034688,LivingStone Tirthan Village Stay Super Deluxe Room,0,0,2,2,2,0,2,0,2,0,223857088.0,India,0,103.0,1,2,0
668745798207083420,Gharonda Bir At Prakrity Aalya,0,0,2,2,2,0,2,0,2,0,129975719.0,India,0,285.0,1,0,0
26320604,Peach Villa Farm Stay,4,38,3,2,6,0,2,0,2,0,197932999.0,India,2,67.0,2,0,1
46078394,LivingStone farm stay in Bir | Deluxe Room,0,0,1,1,2,0,1,0,2,1,223857088.0,India,0,68.0,1,0,1
48936440,BrijJawai Luxury Tents with all meals & 2 Safaris,0,0,1,0,2,0,1,0,2,0,307461469.0,India,1,1667.0,1,0,3
15080949,Taara House Luxury Cottage,4,62,2,2,4,0,2,0,2,2,10795106.0,India,1,686.0,1,0,1
49575809,Riverside Mansion+lawn  Moet's Waterfront Estate,5,9,3,3,8,0,3,0,2,1,262573392.0,India,0,682.0,3,1,1
573554360938035137,The Ranch House for 4-12 PAX,0,1,2,5,12,0,2,0,1,1,420241320.0,India,3,403.0,3,2,2
543043591410737409,Luxury 4BHK(2BHK Villa+1BHK Villa+1Room BigLawn,0,0,4,5,16,0,4,0,2,1,316783630.0,India,2,549.0,2,0,2
48721068,Samsara Farmstay : Duplex room #1,4,7,1,1,3,0,1,0,1,1,296250571.0,India,1,114.0,2,1,2
48899393,Samsara Farmstay : Duplex Room #2,5,3,1,1,4,0,1,0,1,0,296250571.0,India,1,114.0,2,0,2
46630587,2 Private rooms @ Neelam's Countryside Cottage,0,0,2,4,4,0,2,0,2,1,279386104.0,India,2,247.0,1,0,2
47486316,"Sukoon Homestay & Private Cottages
Jalna Almora",0,0,1,1,2,0,1,0,2,0,252932172.0,India,2,171.0,3,0,1
49310559,Private Room in an art community 2,0,0,1,1,2,0,1,0,2,1,256800754.0,India,1,117.0,1,0,2
42671524,The Nest (Your own place) Set 4,0,0,6,4,8,0,4,0,1,0,301565502.0,India,1,95.0,1,0,0
18980556,Family Cottage @ Jhaltola- Solitude in Kumaon,5,6,2,3,3,0,1,0,2,2,17962119.0,India,2,114.0,1,0,1
47917938,Sukoon Homestay Private Room - 2,0,0,1,1,2,0,1,0,2,1,252932172.0,India,3,171.0,1,0,1
38204694,Melody in Mountains at SOMEPLACE HOMESTAY (Manali),0,0,1,1,2,0,1,0,2,1,100304141.0,India,2,190.0,1,0,1
41781721,Bardiya eco friendly homestay,0,0,1,0,8,0,4,0,0,0,318242545.0,Nepal,2,30.0,1,0,1
53898656,Kintsugi,5,12,1,1,2,0,1,0,2,1,33329789.0,India,2,257.0,2,2,2
45522616,StayVista at Windflower Orchard Cottage,4,11,1,1,2,0,1,0,2,1,56182251.0,India,2,360.0,0,0,1
52915665,Corbett Riverside Homestay,4,39,2,2,6,0,2,0,2,1,428385136.0,India,1,126.0,1,1,1
39451629,Raahat @ Sukoon Homestay : 02 Bedroom Cottage,0,1,2,2,6,0,2,0,2,1,15727034.0,India,2,190.0,3,0,0
